job_id,job_title,company_name,location,city,state,workType,sector,industry,contractType,experienceLevel,job_position,experience,source
3632341545,Area Sales Manager-Goa (QR Sales),Paytm,"Goa, India",Goa,India,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage",,Full-time,Not Applicable,,,Linkedln
3748807776,Key Account Manager- Jaipur (QR Sales),Paytm,"Jaipur, Rajasthan",Jaipur,Rajasthan,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage",,Full-time,Not Applicable,,,Linkedln
3630134201,Key Account Manager : Pune (QR Sales ),Paytm,"Pune, Maharashtra",Pune,Maharashtra,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage",,Full-time,Not Applicable,,,Linkedln
3811910193,Associate Sales Manager,Swiggy,"Uttar Pradesh, India",Uttar Pradesh,India,Sales and Business Development,"Technology, Information and Internet",,Full-time,Mid-Senior level,,,Linkedln
3811542623,CSD Area Sales Manager,Bacardi,"Mumbai, Maharashtra",Mumbai,Maharashtra,Sales,"Food and Beverage Services, Manufacturing, and Beverage Manufacturing",,Full-time,Associate,,,Linkedln
3812740182,Assistant Manager - Channel Sales,Welspun World,"Gurugram, Haryana",Gurugram,Haryana,Sales,"Wholesale Building Materials, Furniture and Home Furnishings Manufacturing, and Retail Building Materials and Garden Equipment",,Full-time,Associate,,,Linkedln
3812718093,Sales Manager II,Swiggy,"Kolkata, West Bengal",Kolkata,West Bengal,Sales and Business Development,"Technology, Information and Internet",,Full-time,Entry level,,,Linkedln
3812731933,Assistant Manager - Channel Sales,Welspun World,"Mumbai, Maharashtra",Mumbai,Maharashtra,Sales,"Furniture and Home Furnishings Manufacturing, Retail, and Textile Manufacturing",,Full-time,Associate,,,Linkedln
3820070611,Deputy Area Sales Manager Goa,Ferrero,"Goa, Goa",Goa,Goa,Sales and Business Development,Manufacturing,,Full-time,Mid-Senior level,,,Linkedln
3721921956,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Delhi, Delhi",Delhi,Delhi,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3721927429,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Chandigarh, Chandigarh",Chandigarh,Chandigarh,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3817612263,Area Sales Manager,TTK Prestige Ltd,"Raipur, Chhattisgarh",Raipur,Chhattisgarh,Sales,"Appliances, Electrical, and Electronics Manufacturing, Food and Beverage Services, and Consumer Services",,Full-time,Entry level,,,Linkedln
3740437173,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Okhla, Delhi",Okhla,Delhi,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3737409900,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Chandigarh, Chandigarh",Chandigarh,Chandigarh,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3721927321,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Meerut, Uttar Pradesh",Meerut,Uttar Pradesh,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3815641804,Sales Manager,Meril,"Chennai, Tamil Nadu",Chennai,Tamil Nadu,Business Development,Medical Equipment Manufacturing,,Full-time,Mid-Senior level,,,Linkedln
3802414655,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Surat, Gujarat",Surat,Gujarat,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3820047567,Area Sales Manger / Sales Manager,Schwing Stetter India,"Indore, Madhya Pradesh",Indore,Madhya Pradesh,Sales and Business Development,Pharmaceutical Manufacturing,,Full-time,Mid-Senior level,,,Linkedln
3604551346,"Team Lead, Area sales Manager & Key Account Manager- Bengaluru",Paytm,"Bengaluru, Karnataka",Bengaluru,Karnataka,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage",,Full-time,Not Applicable,,,Linkedln
3805348539,EaseMyTrip - Assistant Manager/Manager - Sales,EaseMyTrip.com,"Noida, Uttar Pradesh",Noida,Uttar Pradesh,Sales and Business Development,Travel Arrangements,,Full-time,Entry level,,,Linkedln
3721927409,Relationship Manager | Inside Sales and Servicing | B2B Sales,Tata Cummins,"Noida, Uttar Pradesh",Noida,Uttar Pradesh,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3809478354,"Manager – Sales, Indore",Texmo Industries,"Indore, Madhya Pradesh",Indore,Madhya Pradesh,Sales and Business Development,Mechanical Or Industrial Engineering,,Full-time,Mid-Senior level,,,Linkedln
3805433761,Area Sales Manager,Mahindra Group,"Hyderabad, Telangana",Hyderabad,Telangana,Sales,Executive Offices,,Full-time,Mid-Senior level,,,Linkedln
3740937339,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Kotwali, Delhi",Kotwali,Delhi,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3820320720,Assistant Sales Manager- Kalyan / Dombivli,Homesfy Realty Ltd,"Kalyan, Maharashtra",Kalyan,Maharashtra,Sales,Real Estate,,Full-time,Executive,,,Linkedln
3815119600,Assistant Sales Manager - Noida,Homesfy Realty Ltd,"Noida, Uttar Pradesh",Noida,Uttar Pradesh,Business Development,Real Estate,,Full-time,Entry level,,,Linkedln
3808533587,Assistant Manager- Sales,Carrier,"Greater Kolkata Area, ",Greater Kolkata Area,,Sales and Business Development,Wholesale Building Materials,,Full-time,Executive,,,Linkedln
3810082521,Elite Foods - Regional Sales Manager,Elite Foods Pvt. Ltd.,"Kolkata, West Bengal",Kolkata,West Bengal,"Sales, Business Development, and Customer Service","Retail Groceries, Food and Beverage Retail, and Retail",,Full-time,Mid-Senior level,,,Linkedln
3820901770,Sales Manager,Aditya Birla Capital,"Chennai, Tamil Nadu",Chennai,Tamil Nadu,Sales and Business Development,Financial Services,,Full-time,Entry level,,,Linkedln
3819328465,Sales Manager- Mohali,Zigsaw,"Sahibzada Ajit Singh Nagar, Punjab",Sahibzada Ajit Singh Nagar,Punjab,Sales and Business Development,Community Services,,Full-time,Associate,,,Linkedln
3820246596,Area Sales Manager,PloPdo,"Rajasthan, India",Rajasthan,India,Sales and Finance,Financial Services,,Full-time,Associate,,,Linkedln
3809191003,LCS Sales Manager,Disney+ Hotstar,"Gurgaon, Haryana",Gurgaon,Haryana,Sales and Advertising,Software Development,,Full-time,Mid-Senior level,,,Linkedln
3809615248,Assistant Manager - Sales & Specifications,Saint-Gobain Group in India,"Chandigarh, India",Chandigarh,India,Sales,Building Construction and Manufacturing,,Full-time,Mid-Senior level,,,Linkedln
3814338846,Account Manager,airtel,"Gurgaon, Haryana",Gurgaon,Haryana,Sales and Business Development,Telecommunications,,Full-time,Entry level,,,Linkedln
3721927278,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Bengaluru, Karnataka",Bengaluru,Karnataka,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3808536105,Assistant Manager- Sales,Carrier,"Lucknow, Uttar Pradesh",Lucknow,Uttar Pradesh,Sales and Business Development,Wholesale Building Materials,,Full-time,Executive,,,Linkedln
3811071992,Assistant Manager Sales (Pune),ALL - Accor Live Limitless,"Mumbai, Maharashtra",Mumbai,Maharashtra,Sales and Business Development,Travel Arrangements,,Full-time,Mid-Senior level,,,Linkedln
3777232729,"Vacancies Area Sales Manager, Area Sales Officer, Area Business Manager",Adidev Herbals,"Hyderabad, Telangana",Hyderabad,Telangana,Sales and Business Development,Staffing and Recruiting,,Full-time,Mid-Senior level,,,Linkedln
3809610761,Assistant Manager - Sales,DIAGEO India,"Mahbubnagar, Telangana",Mahbubnagar,Telangana,Sales,Food and Beverage Services,,Full-time,Associate,,,Linkedln
3756251303,AM Sales & Sales Manager,SIS India Ltd,"Varanasi, Uttar Pradesh",Varanasi,Uttar Pradesh,Sales and Business Development,Security and Investigations,,Full-time,Entry level,,,Linkedln
3809611339,Territory Sales Manager - Corporate Sales,Treebo Hotels,"Bengaluru, Karnataka",Bengaluru,Karnataka,Sales and Business Development,Hospitality,,Full-time,Mid-Senior level,,,Linkedln
3820171537,Sales Manager,Kotak Life,"Kolkata, West Bengal",Kolkata,West Bengal,Sales,Banking and Insurance,,Full-time,Entry level,,,Linkedln
3805755665,Kotak Life Suraksha Samarth Bal - Ex-Servicemen Hiring - L-3 - Sales- Manager - All Locations,Kotak Life,"Mumbai Metropolitan Region, ",Mumbai Metropolitan Region,,Other,Insurance,,Full-time,Not Applicable,,,Linkedln
3812883244,Retail Sales Executive,Candere By Kalyan Jewellers,"Mumbai, Maharashtra",Mumbai,Maharashtra,,,,,Full-time,,,Linkedln
3721929004,Field Sales Executive,Tata Cummins,"Ghaziabad, Uttar Pradesh",Ghaziabad,Uttar Pradesh,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3678195116,Sales Executive,Lords Hotels & Resorts,"Jaipur, Rajasthan",Jaipur,Rajasthan,Sales and Business Development,Hospitality,,Full-time,Executive,,,Linkedln
3815790773,Pharma sales executive,Naukripay,"Bareilly, Uttar Pradesh",Bareilly,Uttar Pradesh,Sales and Business Development,Human Resources Services,,Full-time,Mid-Senior level,,,Linkedln
3809844393,"Account Manager, Ad Sales",Google,"Gurgaon, Haryana",Gurgaon,Haryana,"Sales, Advertising, and Customer Service","Information Services and Technology, Information and Internet",,Full-time,Not Applicable,,,Linkedln
3806655848,Regional Sales Manager (OTC Sales),Sarda Group,"Nashik, Maharashtra",Nashik,Maharashtra,Sales and Business Development,Manufacturing,,Full-time,Mid-Senior level,,,Linkedln
3820324594,Assistant Sales Manager,Aditya Birla Capital,"Gurgaon, Haryana",Gurgaon,Haryana,Sales and Business Development,Financial Services,,Full-time,Mid-Senior level,,,Linkedln
3721932010,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Rohini, Delhi",Rohini,Delhi,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3726972253,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Nashik, Maharashtra",Nashik,Maharashtra,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3721928228,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Jaipur, Rajasthan",Jaipur,Rajasthan,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3721929093,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Jaipur, Rajasthan",Jaipur,Rajasthan,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3721928232,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Mumbai, Maharashtra",Mumbai,Maharashtra,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3721927333,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Ahmedabad, Gujarat",Ahmedabad,Gujarat,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3796333277,Senior Sales Executive / Sales Manager,Workafella,"Hyderabad, Telangana",Hyderabad,Telangana,"Sales, Business Development, and Customer Service",Real Estate,,Full-time,Mid-Senior level,,,Linkedln
3820328000,Sales Manager,Aditya Birla Capital,"Jaipur, Rajasthan",Jaipur,Rajasthan,Sales and Business Development,Financial Services,,Full-time,Entry level,,,Linkedln
3721927424,Assistant Manager | Field Sales and Servicing | B2B Sales,Tata Cummins,"Rajendra Place, Delhi",Rajendra Place,Delhi,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3810081862,ZEE - Assistant Manager/Manager - Marketing,Zee Entertainment Enterprises Limited,"Mumbai, Maharashtra",Mumbai,Maharashtra,"Marketing, Public Relations, and Advertising","Book and Periodical Publishing, Technology, Information and Media, and Media and Telecommunications",,Full-time,Mid-Senior level,,,Linkedln
3813852600,FirstCry - Executive - Social Media,FirstCry.com (BrainBees Solutions Pvt. Ltd.),"Pune, Maharashtra",Pune,Maharashtra,"Marketing, Public Relations, and Writing/Editing",Retail,,Full-time,Mid-Senior level,,,Linkedln
3804566184,Digital Marketing intern,Paytm,"Mumbai, Maharashtra",Mumbai,Maharashtra,Marketing and Sales,"Transportation, Logistics, Supply Chain and Storage",,Internship,Not Applicable,,,Linkedln
3802045319,"Manager, Marketing Regional Brands",Tata Consumer Products,"Bengaluru, Karnataka",Bengaluru,Karnataka,Marketing,Food and Beverage Manufacturing,,Full-time,Associate,,,Linkedln
3810325635,Digital Marketing Manager,Zomato,"Gurugram, Haryana",Gurugram,Haryana,Marketing,"Advertising Services, Broadcast Media Production and Distribution, and Technology, Information and Media",,Full-time,Mid-Senior level,,,Linkedln
3692545956,Social media (short creater),VOE ACADEMY,"Panchkula, Haryana",Panchkula,Haryana,Marketing and Sales,Higher Education,,Full-time,Entry level,,,Linkedln
3783598567,Social Media Promoter,Career Kendra,"Delhi, Delhi",Delhi,Delhi,Business Development,Human Resources Services,,Full-time,Executive,,,Linkedln
3811875085,Assistant Marketing Manager – South Asia (Unilever International),Unilever,"Mumbai, Maharashtra",Mumbai,Maharashtra,"General Business, Strategy/Planning, and Marketing","Food and Beverage Services, Food and Beverage Manufacturing, and Manufacturing",,Full-time,Mid-Senior level,,,Linkedln
3796372662,Senior Manager – Shopper Marketing,Tata Consumer Products,"Lucknow, Uttar Pradesh",Lucknow,Uttar Pradesh,Sales,Food and Beverage Services and Food and Beverage Manufacturing,,Full-time,Mid-Senior level,,,Linkedln
3800674664,Digital Marketing (3-6 years),airtel,"Gurugram, Haryana",Gurugram,Haryana,Marketing,Internet Marketplace Platforms and Telecommunications,,Full-time,Associate,,,Linkedln
3805350567,Mamaearth - Assistant Manager - Performance Marketing,Mamaearth,"Delhi Cantonment, Delhi",Delhi Cantonment,Delhi,"Research, Analyst, and Information Technology","Health, Wellness & Fitness",,Full-time,Mid-Senior level,,,Linkedln
3804529243,"Manager – Marketing, D2C",Tata Consumer Products,"Bengaluru, Karnataka",Bengaluru,Karnataka,Marketing,Food and Beverage Services and Food and Beverage Manufacturing,,Full-time,Mid-Senior level,,,Linkedln
3791895756,Assistant Manager - Retention Marketing,SUGAR Cosmetics,"Mumbai, Maharashtra",Mumbai,Maharashtra,Marketing and Sales,Personal Care Product Manufacturing,,Full-time,Mid-Senior level,,,Linkedln
3798082810,Digital Marketing Executive,Wipro,"Gurugram, Haryana",Gurugram,Haryana,Marketing and Sales,Advertising Services,,Full-time,Executive,,,Linkedln
3806778341,Manager- Ecommerce Marketing (Marketplace),Welspun World,"Mumbai, Maharashtra",Mumbai,Maharashtra,Marketing,"Consumer Services, Retail, and Textile Manufacturing",,Full-time,Executive,,,Linkedln
3820366815,Social Media Executive,PUNO,"Jaipur, Rajasthan",Jaipur,Rajasthan,"Marketing, Public Relations, and Writing/Editing",Entertainment Providers,,Full-time,Associate,,,Linkedln
3808376983,Manager - Brand Marketing,Unacademy,"Bengaluru, Karnataka",Bengaluru,Karnataka,Marketing,E-Learning Providers,,Full-time,Mid-Senior level,,,Linkedln
3792600802,Digital Marketing Specialist,Mahe Technologies Private Limited,"Greater Kolkata Area, ",Greater Kolkata Area,,Marketing and Sales,IT Services and IT Consulting,,Full-time,Executive,,,Linkedln
3819535947,Social Media Marketing Specialist,Rebel Foods,"Mumbai, Maharashtra",Mumbai,Maharashtra,Marketing and Writing/Editing,Advertising Services,,Full-time,Associate,,,Linkedln
3820234421,Social Media Executive,HOK BEAUTY PRIVATE LIMITED,"Delhi, India",Delhi,India,,,,,Full-time,,,Linkedln
3792382468,Digital marketing freshers- Thane West,AdEngage,"Thane, Maharashtra",Thane,Maharashtra,Marketing and Sales,Advertising Services,,Full-time,Executive,,,Linkedln
3792385136,Digital marketing freshers- Thane West,AdEngage,"Thane, Maharashtra",Thane,Maharashtra,Marketing and Sales,Advertising Services,,Full-time,Executive,,,Linkedln
3818784122,Social Media Executive,PUNO,"Pune, Maharashtra",Pune,Maharashtra,"Marketing, Public Relations, and Writing/Editing",Entertainment Providers,,Full-time,Entry level,,,Linkedln
3792381592,Digital marketing freshers- Thane West,AdEngage,"Thane, Maharashtra",Thane,Maharashtra,Marketing and Sales,Advertising Services,,Full-time,Executive,,,Linkedln
3813283156,Associate Product Marketing Manager,Google,"Mumbai, Maharashtra",Mumbai,Maharashtra,"Sales, Advertising, and Marketing","Information Services and Technology, Information and Internet",,Full-time,Not Applicable,,,Linkedln
3802404939,Marketing Manager,Jar,"Bengaluru, Karnataka",Bengaluru,Karnataka,Marketing and Sales,"Transportation, Logistics, Supply Chain and Storage",,Full-time,Not Applicable,,,Linkedln
3747927333,Social Media Executive (Fresher),Votiko,"Surat, Gujarat",Surat,Gujarat,Information Technology,Telecommunications,,Full-time,Entry level,,,Linkedln
3818419428,Assistant Manager Digital Marketing,ALL - Accor Live Limitless,"Jaipur, Rajasthan",Jaipur,Rajasthan,Marketing and Sales,Travel Arrangements,,Full-time,Executive,,,Linkedln
3806422058,Regional Marketing Manager,Spencer's Retail,"Kolkata, West Bengal",Kolkata,West Bengal,Marketing,"Food and Beverage Services, Retail Apparel and Fashion, and Retail",,Full-time,Mid-Senior level,,,Linkedln
3792621769,Social Media Marketing Associate / Brand Manager,Tiny Dot Foods,"Chennai, Tamil Nadu",Chennai,Tamil Nadu,Marketing and Sales,Food and Beverage Manufacturing,,Full-time,Executive,,,Linkedln
3814774441,Social Media Marketing Specialist,Saffron String,"Mumbai, Maharashtra",Mumbai,Maharashtra,"Marketing, Advertising, and Art/Creative",Events Services,,Internship,Internship,,,Linkedln
3815278102,Social Media Executive,Global AI Show,"Bengaluru, Karnataka",Bengaluru,Karnataka,Marketing and Sales,Events Services,,Full-time,Associate,,,Linkedln
3761412730,Marketing Manager,Sheetal Jewellery House LLP,"Mumbai, Maharashtra",Mumbai,Maharashtra,Marketing and Sales,Retail Luxury Goods and Jewelry,,Full-time,Mid-Senior level,,,Linkedln
3801741269,Junior Social Media Marketing Executive,Analytics Jobs,"Noida, Uttar Pradesh",Noida,Uttar Pradesh,Marketing and Sales,Media and Telecommunications,,Full-time,Entry level,,,Linkedln
3683555544,Social Media Marketing Executive,The Bombay Digital Company,"Mumbai, Maharashtra",Mumbai,Maharashtra,Marketing and Sales,Graphic Design,,Full-time,Executive,,,Linkedln
3815275406,Social Media Executive,Global Blockchain Show,"Bengaluru, Karnataka",Bengaluru,Karnataka,"Marketing, Research, and Strategy/Planning","Advertising Services, Media Production, and Events Services",,Full-time,Associate,,,Linkedln
3818052061,Junior Social Media Marketing Executive,SourceGrids,"Mumbai, Maharashtra",Mumbai,Maharashtra,Marketing and Sales,Human Resources Services,,Full-time,Entry level,,,Linkedln
3815276179,Social Media Executive,Global AI Show,"Gurugram, Haryana",Gurugram,Haryana,Marketing and Sales,Events Services,,Full-time,Associate,,,Linkedln
3788994608,Manager- Customer Retention Marketing,Tata CLiQ,"Mumbai, Maharashtra",Mumbai,Maharashtra,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage",,Full-time,Not Applicable,,,Linkedln
3817619614,Social Media Executive,Cyringe DigiMedia,"Mumbai, Maharashtra",Mumbai,Maharashtra,,,,,Full-time,,,Linkedln
3812996645,Social Media Marketing,Unicorn Tech Media,"Gurgaon, Haryana",Gurgaon,Haryana,Marketing and Sales,Advertising Services,,Internship,Entry level,,,Linkedln
3679286788,Social Media Executive,The Bombay Digital Company,"Mumbai, Maharashtra",Mumbai,Maharashtra,"Marketing, Public Relations, and Writing/Editing",Graphic Design,,Full-time,Executive,,,Linkedln
3818052056,Junior Social Media Marketing Executive,Ed Explorars,"Delhi, India",Delhi,India,Marketing and Sales,Travel Arrangements,,Full-time,Entry level,,,Linkedln
3818566461,Content & Brand Marketing Executive (Social Media Focus),Super Scholar,"Mumbai, Maharashtra",Mumbai,Maharashtra,Marketing and Sales,Education Administration Programs,,Full-time,Entry level,,,Linkedln
3815725682,Social Media Executive,X & Zero,"Mumbai, Maharashtra",Mumbai,Maharashtra,,,,,Full-time,,,Linkedln
3792604219,Social Media executive,Tejoo Fashions,"Delhi, Delhi",Delhi,Delhi,"Marketing, Public Relations, and Writing/Editing",Apparel & Fashion,,Full-time,Entry level,,,Linkedln
3788475275,Marketing coordinator,Ok Lifecare Private Limited,"Bulandshahr, Uttar Pradesh",Bulandshahr,Uttar Pradesh,Marketing and Sales,Staffing and Recruiting,,Full-time,Entry level,,,Linkedln
3792399948,hiring Jr. Digital Marketing Executive@ Ghansoli,PTS Systems & Solutions Pvt. Ltd.,"Thane, Maharashtra",Thane,Maharashtra,Marketing and Sales,Information Technology & Services,,Full-time,Executive,,,Linkedln
3656594665,Digital Marketing(Freshers),Fire Bee Techno Services Pvt Ltd,"Madurai, Tamil Nadu",Madurai,Tamil Nadu,Marketing and Sales,IT Services and IT Consulting,,Full-time,Entry level,,,Linkedln
3812325373,Digital Marketing Specialist,The Retail Jeweller India,"Mumbai, Maharashtra",Mumbai,Maharashtra,,,,,Full-time,,,Linkedln
3806968125,Social Media Executive,ZOOP.ONE,"Pune, Maharashtra",Pune,Maharashtra,Marketing,"IT Services and IT Consulting, Software Development, and Technology, Information and Internet",,Full-time,Mid-Senior level,,,Linkedln
3815649536,Social Media Marketing Specialist,Kinara Capital,"Bengaluru, Karnataka",Bengaluru,Karnataka,Marketing,Banking,,Full-time,Mid-Senior level,,,Linkedln
3749059201,Social Media Coordinator,Shree Balaji Agora Mall,"Ahmedabad, Gujarat",Ahmedabad,Gujarat,,,,,Full-time,,,Linkedln
3700027379,Assistant Manager - Marketing,Marriott Hotels,"Reasi, Jammu & Kashmir",Reasi,Jammu & Kashmir,Marketing and Sales,Hospitality,,Full-time,Mid-Senior level,,,Linkedln
3815275380,Social Media Executive,Global Blockchain Show,"Pune, Maharashtra",Pune,Maharashtra,"Marketing, Research, and Strategy/Planning","Advertising Services, Media Production, and Events Services",,Full-time,Associate,,,Linkedln
3777865120,Assistant Marketing Manager - Gurgaon Based,Courtyard by Marriott,"Gorakhpur, Uttar Pradesh",Gorakhpur,Uttar Pradesh,Marketing and Sales,Hospitality,,Full-time,Mid-Senior level,,,Linkedln
3792600329,Social Media Executive-Fresher to 1 year,Hirefaast,"Rajkot, Gujarat",Rajkot,Gujarat,Manufacturing,Staffing and Recruiting,,Full-time,Entry level,,,Linkedln
3816116730,Social Media Executive,Eleven Inc - Integrated Marketing Communications,"Gurugram, Haryana",Gurugram,Haryana,,,,,Full-time,,,Linkedln
3798362472,Assistant Marketing Manager,Zing Restaurants,"Greater Kolkata Area, ",Greater Kolkata Area,,Marketing,Food and Beverage Services,,Full-time,Executive,,,Linkedln
3812212331,Social Media Executive,InstaAstro,"Noida, Uttar Pradesh",Noida,Uttar Pradesh,"Marketing, Public Relations, and Writing/Editing",Wellness and Fitness Services,,Full-time,Entry level,,,Linkedln
3813252190,junior social media marketing,Percoyo Private Limited,"Bangalore Urban, Karnataka",Bangalore Urban,Karnataka,Information Technology,Information Technology & Services,,Full-time,Executive,,,Linkedln
3820004255,Social Media Marketing Specialist,GiftBoxes.store,"India, ",India,,,,,,Full-time,,,Linkedln
3809186004,Social Media Executive,PERFORMENA,"Mumbai, Maharashtra",Mumbai,Maharashtra,,,,,Full-time,,,Linkedln
3814260212,Digital Marketing Associate,SUMISO,"Gurgaon, Haryana",Gurgaon,Haryana,,,,,Full-time,,,Linkedln
3792395731,Digital Marketing,Kaleidoscope,"Chennai, Tamil Nadu",Chennai,Tamil Nadu,Marketing and Sales,Animation,,Full-time,Entry level,,,Linkedln
3803017289,Junior Marketing Associate - Social Media,Carnera Technologies Inc.,"Pune, Maharashtra",Pune,Maharashtra,Marketing,"IT Services and IT Consulting, Software Development, and Technology, Information and Internet",,Full-time,Entry level,,,Linkedln
3815760432,Digital Marketing Executive,Artista Group,"Ahmedabad, Gujarat",Ahmedabad,Gujarat,,,,,Full-time,,,Linkedln
3815271834,Social Media Executive,Global AI Show,"Pune, Maharashtra",Pune,Maharashtra,Marketing and Sales,Events Services,,Full-time,Associate,,,Linkedln
3812212307,Social Media Marketing,Kolkata Sutra,"Greater Kolkata Area, ",Greater Kolkata Area,,Marketing and Sales,Online Audio and Video Media,,Internship,Entry level,,,Linkedln
3813060997,Social Media Marketing Specialist,Pixelvide,"Hyderabad, Telangana",Hyderabad,Telangana,,,,,Full-time,,,Linkedln
3817014348,Digital Marketing Executive,GVR BUSINESS TRANSFORMS,"Kochi, Kerala",Kochi,Kerala,Marketing and Sales,IT Services and IT Consulting,,Full-time,Mid-Senior level,,,Linkedln
3810602038,Assistant Marketing Manager,Unitile,"Mumbai, Maharashtra",Mumbai,Maharashtra,Marketing,Wholesale Building Materials and Building Construction,,Full-time,Associate,,,Linkedln
3793695767,Assistant Manager Digital & Marketing,ALL - Accor Live Limitless,"Delhi Cantonment, Delhi",Delhi Cantonment,Delhi,Marketing and Sales,Travel Arrangements,,Full-time,Executive,,,Linkedln
3820014399,Digital Marketing Specialist,Rabin's Photography,"Greater Kolkata Area, ",Greater Kolkata Area,,Marketing and Sales,Photography,,Full-time,Entry level,,,Linkedln
3814777921,Executive- Social Media,The Viral Fever,"Mumbai Metropolitan Region, ",Mumbai Metropolitan Region,,,,,,Full-time,,,Linkedln
3814713155,Social Media Marketing Specialist,Clerk-Tech,"India, ",India,,,,,,Part-time,,,Linkedln
3812145537,Social Media Specialist,apna,"Bengaluru, Karnataka",Bengaluru,Karnataka,Marketing,"Technology, Information and Internet",,Full-time,Associate,,,Linkedln
3714176919,Digital Marketing Executive,iBCScorp,"Bengaluru, Karnataka",Bengaluru,Karnataka,Marketing and Sales,Information Technology & Services,,Full-time,Executive,,,Linkedln
3810186998,International Marketing Manager,Meril,"Mumbai, Maharashtra",Mumbai,Maharashtra,"Marketing, Product Management, and Business Development",Medical Equipment Manufacturing,,Full-time,Mid-Senior level,,,Linkedln
3813491153,"Director, Strategic Business Development - India",Nike,"Karnataka, India",Karnataka,India,Sales,Retail,,Full-time,Director,,,Linkedln
3815718572,Area Manager Retail Business Development (Rest of Maharashtra),Aditya Birla Fashion and Retail Ltd.,"Nagpur, Maharashtra",Nagpur,Maharashtra,Business Development,Retail,,Full-time,Mid-Senior level,,,Linkedln
3778811106,Manager / Senior Manager (Business Development & Partnerships),Adani Digital Labs,"Gurugram, Haryana",Gurugram,Haryana,General Business and Business Development,"Internet Marketplace Platforms, Travel Arrangements, and Airlines and Aviation",,Full-time,Mid-Senior level,,,Linkedln
3816334894,Director of Business Development,The Aroma Trace,"Mumbai, Maharashtra",Mumbai,Maharashtra,,,,,Full-time,,,Linkedln
3811591131,Business Development Manager - MENA,Freshworks,"Bengaluru, Karnataka",Bengaluru,Karnataka,Sales,Software Development,,Full-time,Entry level,,,Linkedln
3808525300,Business Development Manager,Reliance Industries Limited,"Jamnagar, Gujarat",Jamnagar,Gujarat,Business Development and General Business,Manufacturing and Oil and Gas,,Full-time,Mid-Senior level,,,Linkedln
3794008079,CI Business Development Executive,Ather Energy,"Ahmedabad, Gujarat",Ahmedabad,Gujarat,Business Development and Sales,Dairy Product Manufacturing and Food and Beverage Services,,Full-time,Associate,,,Linkedln
